code,name,industry,area,pe,outstanding,totals,timeToMarket
603336,N宏辉,农业综合,广东,29.85,0.33,1.33,20161124
002823,N凯中,机械基件,深圳,24.04,0.36,1.44,20161124
600545,新疆城建,建筑施工,新疆,0.0,6.76,6.76,20031203
002389,南洋科技,元器件,浙江,77.12,5.28,7.1,20100413
603901,永创智能,专用机械,浙江,75.35,1.54,4.0,20150529
603987,康德莱,医疗保健,上海,37.59,0.53,2.1,20161121
603003,龙宇燃油,石油贸易,上海,12974.89,2.02,4.41,20120817
000712,锦龙股份,多元金融,广东,60.1,8.3,8.96,19970415
300567,精测电子,电器仪表,湖北,41.61,0.2,0.8,20161122
601882,海天精工,机床制造,浙江,57.42,0.52,5.22,20161107
002639,雪人股份,专用机械,福建,509.65,3.75,6.74,20111205
000623,吉林敖东,中成药,吉林,17.83,8.07,8.94,19961028
300562,乐心医疗,医疗保健,广东,31.01,0.15,0.59,20161116
300366,创意信息,软件服务,四川,283.96,0.54,2.41,20140127
603727,博迈科,石油开采,天津,30.54,0.59,2.34,20161122
603299,井神股份,化工原料,江苏,2095.75,0.9,5.59,20151231
300561,汇金科技,软件服务,广东,42.78,0.14,0.56,20161117
300556,丝路视觉,软件服务,深圳,217.38,0.28,1.11,20161104
300304,云意电气,汽车配件,江苏,80.45,1.92,2.27,20120321
601900,南方传媒,出版业,广东,37.59,1.69,8.19,20160215
300563,神宇股份,通信设备,江苏,57.26,0.2,0.8,20161114
300558,贝达药业,化学制药,浙江,85.17,0.41,4.01,20161107
603203,快克股份,专用机械,江苏,74.7,0.23,0.92,20161108
300557,理工光科,电器仪表,湖北,271.08,0.14,0.56,20161101
300566,激智科技,元器件,浙江,56.56,0.2,0.8,20161115
300565,科信技术,通信设备,深圳,33.3,0.4,1.6,20161122
300491,通合科技,电气设备,河北,267.58,0.2,0.8,20151231
000975,银泰资源,铅锌,内蒙,81.65,8.79,10.82,20000608
000828,东莞控股,路桥,广东,16.01,10.4,10.4,19970617
603858,步长制药,中成药,山东,47.87,0.7,6.82,20161118
300560,中富通,通信设备,福建,135.4,0.18,0.7,20161101
002820,桂发祥,食品,天津,43.39,0.32,1.28,20161118
002821,凯莱英,生物制药,天津,28.89,0.23,1.13,20161118
603060,国检集团,建筑施工,北京,80.1,0.55,2.2,20161109
000595,宝塔实业,机械基件,宁夏,0.0,2.48,3.72,19960419
002819,东方中科,电器仪表,北京,62.37,0.28,1.13,20161111
300447,全信股份,电气设备,江苏,67.97,0.55,1.63,20150422
002110,三钢闽光,普钢,福建,23.4,5.35,13.74,20070126
603900,通灵珠宝,服饰,江苏,23.55,0.61,2.43,20161123
603977,国泰集团,化工原料,江西,42.67,0.55,2.21,20161111
601116,三江购物,超市连锁,浙江,74.79,4.02,4.11,20110302
600621,华鑫股份,全国地产,上海,43.57,5.24,5.24,19921202
603633,徕木股份,元器件,上海,37.07,0.3,1.2,20161117
600084,中葡股份,红黄药酒,新疆,0.0,9.98,11.24,19970711
002383,合众思壮,通信设备,北京,879.58,1.29,2.44,20100402
600881,亚泰集团,水泥,吉林,100.92,18.95,26.0,19951115
000609,绵石投资,区域地产,北京,33.6,2.66,2.98,19961010
600995,文山电力,水力发电,云南,32.56,4.79,4.79,20040615
600421,仰帆控股,机械基件,湖北,0.0,1.96,1.96,20040607
300338,开元仪器,电器仪表,湖南,695.92,1.68,2.52,20120726
600575,皖江物流,水运,安徽,43.78,14.23,39.08,20030328
600068,葛洲坝,建筑施工,湖北,14.84,41.49,46.05,19970526
000158,常山股份,纺织,河北,0.0,7.66,12.71,20000724
600281,太化股份,化工原料,山西,0.0,5.14,5.14,20001109
600148,长春一东,汽车配件,吉林,304.17,1.42,1.42,19980520
600626,申达股份,纺织,上海,49.01,7.1,7.1,19930107
603616,韩建河山,其他建材,北京,0.0,1.47,2.93,20150611
000908,景峰医药,化学制药,湖南,49.37,4.8,8.8,19990203
603519,立霸股份,家用电器,江苏,86.38,0.77,1.6,20150319
600739,辽宁成大,商贸代理,辽宁,30.17,13.65,15.3,19960819
300169,天晟新材,塑料,江苏,260.52,2.25,3.26,20110125
600085,同仁堂,中成药,北京,47.09,13.71,13.71,19970625
600295,鄂尔多斯,服饰,内蒙,48.85,6.12,10.32,20010426
002133,广宇集团,全国地产,浙江,33.52,6.02,7.74,20070427
300062,中能电气,电气设备,福建,77.19,0.83,1.54,20100319
002670,国盛金控,多元金融,广东,112.52,1.29,9.36,20120416
001979,招商蛇口,全国地产,深圳,19.85,17.66,79.04,20151230
600599,熊猫金控,多元金融,湖南,0.0,1.66,1.66,20010828
002620,瑞和股份,装修装饰,深圳,107.12,0.94,1.45,20110929
600887,伊利股份,乳制品,内蒙,19.58,60.33,60.65,19960312
000726,鲁 泰Ａ,纺织,山东,15.74,5.61,9.23,20001225
600490,鹏欣资源,铜,上海,203.39,14.79,14.79,20030626
000688,建新矿业,铅锌,重庆,65.66,11.37,11.37,19970120
603598,引力传媒,影视音像,北京,213.6,0.97,2.67,20150527
002064,华峰氨纶,化纤,浙江,0.0,15.13,16.77,20060823
600383,金地集团,全国地产,深圳,26.79,45.01,45.01,20010412
002805,丰元股份,化工原料,山东,282.48,0.24,0.97,20160707
600643,爱建集团,多元金融,上海,31.69,14.34,14.37,19930426
002682,龙洲股份,公路,福建,112.36,2.63,2.69,20120612
300317,珈伟股份,半导体,深圳,73.12,1.68,4.77,20120511
300248,新开普,软件服务,河南,189.71,1.71,3.12,20110729
300042,朗科科技,电脑设备,深圳,117.82,1.12,1.34,20100108
603998,方盛制药,中成药,湖南,105.02,2.69,4.33,20141205
300416,苏试试验,电器仪表,江苏,129.97,0.61,1.26,20150122
601099,太平洋,证券,云南,109.49,64.79,68.16,20071228
002723,金莱特,家用电器,广东,886.76,0.61,1.87,20140129
002809,红墙股份,化工原料,广东,115.74,0.2,0.8,20160823
002360,同德化工,化工原料,山西,79.82,2.44,3.92,20100303
000663,永安林业,林业,福建,496.78,1.89,3.41,19961206
002394,联发股份,纺织,江苏,20.16,3.24,3.24,20100423
002047,宝鹰股份,装修装饰,深圳,46.94,6.82,12.63,20050531
000685,中山公用,水务,广东,18.29,9.97,14.75,19970123
600353,旭光股份,元器件,四川,129.83,5.44,5.44,20021120
002120,新海股份,家居用品,浙江,102.69,0.98,1.5,20070306
002587,奥拓电子,元器件,深圳,76.77,2.4,3.78,20110610
000878,云南铜业,铜,云南,334.35,14.16,14.16,19980602
600131,岷江水电,水力发电,四川,30.18,3.97,5.04,19980402
600070,浙江富润,纺织,浙江,644.94,3.57,3.57,19970604
600500,中化国际,商贸代理,上海,80.46,17.23,20.83,20000301
603333,明星电缆,电气设备,四川,0.0,5.2,5.2,20120507
002582,好想你,食品,河南,566.54,0.98,2.58,20110520
600313,农发种业,种植业,北京,361.37,9.18,10.82,20010119
002404,嘉欣丝绸,纺织,浙江,56.98,3.99,5.21,20100511
603311,金海环境,专用机械,浙江,73.79,0.93,2.1,20150518
002042,华孚色纺,纺织,安徽,19.03,8.32,8.33,20050427
603608,天创时尚,服饰,广东,77.52,0.7,2.8,20160218
000652,泰达股份,批发业,天津,97.6,14.66,14.76,19961128
002679,福建金森,林业,福建,0.0,1.39,1.39,20120605
002050,三花智控,机械基件,浙江,21.34,15.17,18.01,20050607
000402,金 融 街,全国地产,北京,34.72,29.87,29.89,19960626
000850,华茂股份,纺织,安徽,76.22,9.43,9.44,19981007
000533,万 家 乐,家用电器,广东,399.41,6.85,6.91,19940103
002765,蓝黛传动,汽车配件,重庆,64.0,0.71,2.13,20150612
002314,南山控股,区域地产,深圳,27.93,7.38,18.78,20091203
600141,兴发集团,化工原料,湖北,82.34,4.8,5.12,19990616
600775,南京熊猫,通信设备,江苏,136.88,6.72,9.14,19961118
300242,明家联合,互联网,广东,56.6,2.77,6.37,20110712
600080,金花股份,中成药,陕西,123.3,3.05,3.05,19970612
601699,潞安环能,煤炭开采,山西,248.77,29.91,29.91,20060922
600618,氯碱化工,化工原料,上海,0.0,7.5,11.56,19921113
600328,兰太实业,化工原料,内蒙,77.33,3.59,4.38,20001222
002013,中航机电,航空,湖北,92.06,13.97,16.04,20040705
002202,金风科技,电气设备,新疆,17.18,21.58,27.36,20071226
300237,美晨科技,建筑施工,山东,40.3,3.47,8.07,20110629
600630,龙头股份,纺织,上海,78.25,4.25,4.25,19930209
002035,华帝股份,家用电器,广东,38.07,3.35,3.63,20040901
600166,福田汽车,汽车整车,北京,72.85,66.7,66.7,19980602
000776,广发证券,证券,广东,18.17,59.19,76.21,19970611
000929,兰州黄河,啤酒,甘肃,0.0,1.86,1.86,19990623
600104,上汽集团,汽车整车,上海,8.77,110.26,110.26,19971125
600568,中珠医疗,区域地产,湖北,86.41,5.07,7.12,20010518
603026,石大胜华,化工原料,山东,53.46,1.4,2.03,20150529
600864,哈投股份,火力发电,黑龙江,53.12,5.46,21.09,19940809
603993,洛阳钼业,小金属,河南,92.68,129.54,168.87,20121009
600919,江苏银行,银行,江苏,11.62,11.54,115.44,20160802
002733,雄韬股份,电气设备,深圳,73.72,1.08,3.5,20141203
600505,西昌电力,水力发电,四川,69.41,3.65,3.65,20020530
000333,美的集团,家用电器,广东,10.9,63.42,64.25,19931112
600230,*ST沧大,农药化肥,河北,50.3,2.94,2.94,20000406
600338,西藏珠峰,铅锌,西藏,39.05,1.58,6.53,20001227
000651,格力电器,家用电器,广东,10.6,59.72,60.16,19961118
601633,长城汽车,汽车整车,河北,10.27,60.28,91.27,20110928
600322,天房发展,区域地产,天津,0.0,11.06,11.06,20010910
600265,*ST景谷,林业,云南,100.84,1.3,1.3,20000825
600178,东安动力,汽车配件,黑龙江,60.44,4.62,4.62,19981014
601339,百隆东方,纺织,浙江,19.17,15.0,15.0,20120612
601168,西部矿业,铜,青海,125.5,23.83,23.83,20070712
600155,宝硕股份,其他建材,河北,0.0,4.13,11.92,19980918
603716,塞力斯,医药商业,湖北,114.63,0.13,0.51,20161031
600616,金枫酒业,红黄药酒,上海,80.74,4.88,5.15,19920929
600873,梅花生物,食品,西藏,25.5,20.62,31.08,19950217
601566,九牧王,服饰,福建,24.65,5.75,5.75,20110530
600741,华域汽车,汽车配件,上海,8.92,25.83,31.53,19960826
002094,青岛金王,日用化工,山东,73.4,3.22,3.77,20061215
002694,顾地科技,塑料,湖北,647.86,3.04,3.46,20120816
000625,长安汽车,汽车整车,重庆,7.45,37.61,48.03,19970610
002606,大连电瓷,电气设备,辽宁,97.54,1.42,2.04,20110805
000903,云内动力,机械基件,云南,33.73,7.91,7.99,19990415
002671,龙泉股份,其他建材,山东,169.53,3.12,4.81,20120426
601600,中国铝业,铝,北京,463.26,109.6,149.04,20070430
600751,天海投资,水运,天津,106.71,19.71,28.99,19960909
002086,东方海洋,渔业,山东,111.28,4.76,6.88,20061128
000069,华侨城Ａ,旅游景点,深圳,15.78,61.22,82.06,19970910
000613,大东海A,旅游服务,海南,0.0,2.66,3.64,19970128
002353,杰瑞股份,化工机械,山东,139.94,6.74,9.58,20100205
600975,新五丰,农业综合,湖南,22.64,4.69,6.53,20040609
600362,江西铜业,铜,江西,55.0,20.75,34.63,20020111
000993,闽东电力,水力发电,福建,26.48,3.73,3.73,20000731
600608,上海科技,普钢,上海,0.0,3.18,3.29,19920327
600822,上海物贸,商贸代理,上海,401.09,3.96,4.96,19940204
002083,孚日股份,纺织,山东,21.13,8.56,9.08,20061124
600376,首开股份,区域地产,北京,20.53,22.42,25.8,20010312
600511,国药股份,医药商业,北京,26.01,2.78,4.79,20021127
600208,新湖中宝,全国地产,浙江,45.88,76.37,85.99,19990623
000895,双汇发展,食品,河南,16.95,32.99,33.0,19981210
600719,大连热电,供气供热,辽宁,0.0,4.05,4.05,19960716
600704,物产中大,商贸代理,浙江,18.57,8.92,28.71,19960606
002364,中恒电气,电气设备,浙江,77.65,4.27,5.64,20100305
000758,中色股份,铅锌,北京,67.95,19.69,19.69,19970416
600309,万华化学,化工原料,山东,13.77,21.62,21.62,20010105
600830,香溢融通,多元金融,浙江,53.23,4.54,4.54,19940224
000983,西山煤电,煤炭开采,山西,128.54,31.51,31.51,20000726
600201,生物股份,生物制药,内蒙,32.28,5.69,6.13,19990115
002545,东方铁塔,钢加工,山东,146.35,3.11,13.16,20110211
000703,恒逸石化,化纤,广西,33.66,11.54,16.2,19970328
600694,大商股份,百货,辽宁,16.12,2.94,2.94,19931122
000792,盐湖股份,农药化肥,青海,113.21,15.66,18.57,19970904
300134,大富科技,通信设备,深圳,365.07,7.12,7.67,20101026
002003,伟星股份,服饰,浙江,22.96,3.57,4.49,20040625
300523,辰安科技,软件服务,北京,1785.82,0.2,0.8,20160726
300180,华峰超纤,化纤,上海,123.01,3.0,4.75,20110222
002816,和科达,专用机械,深圳,230.73,0.25,1.0,20161025
002470,金正大,农药化肥,山东,16.54,27.09,31.4,20100908
002039,黔源电力,水力发电,贵州,20.8,3.05,3.05,20050303
600817,*ST宏盛,半导体,陕西,0.0,1.56,1.61,19940128
603268,松发股份,陶瓷,广东,145.25,0.41,0.88,20150319
600818,中路股份,文教休闲,上海,92.22,2.38,3.21,19940128
600628,新世界,百货,上海,190.15,5.32,6.47,19930119
300197,铁汉生态,环境保护,深圳,47.38,7.89,15.2,20110329
600961,株冶集团,铅锌,湖南,152.1,5.27,5.27,20040830
000060,中金岭南,铅锌,深圳,131.95,22.11,22.13,19970123
000062,深圳华强,商贸代理,深圳,67.01,6.67,7.21,19970130
300095,华伍股份,机械基件,江西,116.73,2.34,3.76,20100728
002143,印纪传媒,影视音像,四川,64.83,2.25,11.06,20070720
000628,高新发展,园区开发,四川,120.91,1.88,3.11,19961118
002595,豪迈科技,专用机械,山东,22.65,4.68,8.0,20110628
300509,新美星,专用机械,江苏,124.49,0.2,0.8,20160425
300072,三聚环保,环境保护,北京,37.16,8.93,11.93,20100427
600883,博闻科技,水泥,云南,141.02,2.36,2.36,19951208
600182,S佳通,汽车配件,黑龙江,72.02,1.7,3.4,19990507
002588,史丹利,农药化肥,山东,22.46,7.11,11.65,20110610
300391,康跃科技,机械基件,山东,777.98,0.62,1.67,20140801
300531,优博讯,软件服务,深圳,250.51,0.2,0.8,20160809
600809,山西汾酒,白酒,山西,33.28,8.66,8.66,19940106
300379,东方通,软件服务,北京,187.19,0.63,1.38,20140128
000960,锡业股份,小金属,云南,309.34,12.09,14.72,20000221
600997,开滦股份,煤炭开采,河北,35.98,12.35,12.35,20040602
600535,天士力,中成药,天津,33.23,10.33,10.8,20020823
600811,东方集团,综合类,黑龙江,31.66,16.67,28.57,19940106
002703,浙江世宝,汽车配件,浙江,214.36,1.39,3.16,20121102
000503,海虹控股,医疗保健,海南,0.0,8.99,8.99,19921130
600259,广晟有色,小金属,海南,0.0,2.58,3.02,20000525
000701,厦门信达,综合类,福建,56.78,2.9,4.07,19970226
600598,北大荒,种植业,黑龙江,19.82,17.78,17.78,20020329
000937,冀中能源,煤炭开采,河北,279.66,28.69,35.34,19990909
000630,铜陵有色,铜,安徽,251.66,95.6,95.61,19961120
600177,雅戈尔,服饰,浙江,8.61,22.27,25.58,19981119
002508,老板电器,家用电器,浙江,29.94,7.1,7.3,20101123
000911,南宁糖业,食品,广西,0.0,3.24,3.24,19990527
000513,丽珠集团,中成药,广东,30.95,2.35,4.26,19931028
603520,司太立,化学制药,浙江,83.42,0.3,1.2,20160309
600987,航民股份,纺织,浙江,17.0,6.35,6.35,20040809
300439,美康生物,医疗保健,浙江,64.45,1.1,3.48,20150422
002719,麦趣尔,乳制品,新疆,118.35,0.38,1.09,20140128
600861,北京城乡,百货,北京,50.29,3.17,3.17,19940520
600282,南钢股份,普钢,江苏,38.64,38.76,39.62,20000919
000718,苏宁环球,区域地产,吉林,29.33,19.1,30.35,19970408
300208,恒顺众昇,电气设备,山东,50.36,6.08,7.67,20110426
002051,中工国际,建筑施工,北京,25.27,9.2,9.28,20060619
600059,古越龙山,红黄药酒,浙江,66.09,8.09,8.09,19970516
000655,金岭矿业,普钢,山东,0.0,5.95,5.95,19961128
600549,厦门钨业,小金属,福建,149.66,8.87,10.82,20021107
000926,福星股份,区域地产,湖北,14.07,7.11,9.49,19990618
002793,东音股份,专用机械,浙江,89.67,0.25,1.0,20160415
300266,兴源环境,机械基件,浙江,125.4,4.02,5.09,20110927
002433,太安堂,中成药,广东,40.14,6.75,7.71,20100618
600691,阳煤化工,农药化肥,山西,0.0,17.56,17.57,19931119
601997,贵阳银行,银行,贵州,10.68,5.0,22.99,20160816
600834,申通地铁,公共交通,上海,88.64,4.77,4.77,19940224
000848,承德露露,软饮料,河北,24.3,9.78,9.79,19971113
600777,新潮能源,综合类,山东,0.0,6.25,10.66,19961121
000099,中信海直,空运,深圳,78.93,6.06,6.06,20000731
600232,金鹰股份,纺织,浙江,185.89,3.65,3.65,20000602
002159,三特索道,旅游景点,湖北,0.0,1.34,1.39,20070817
600750,江中药业,中成药,江西,29.35,3.0,3.0,19960923
601877,正泰电器,电气设备,浙江,17.15,13.19,13.19,20100121
603636,南威软件,软件服务,福建,283.47,0.43,1.0,20141230
600546,*ST山煤,煤炭开采,山西,0.0,19.82,19.82,20030731
600588,用友网络,软件服务,北京,0.0,14.6,14.64,20010518
600360,华微电子,半导体,吉林,151.39,7.38,7.38,20010316
000587,金洲慈航,批发业,黑龙江,19.28,5.57,10.62,19960425
600408,安泰集团,焦炭加工,山西,0.0,10.07,10.07,20030212
600660,福耀玻璃,汽车配件,福建,15.79,20.03,25.09,19930610
002395,双象股份,塑料,江苏,144.86,1.79,1.79,20100429
600782,新钢股份,钢加工,江西,25.22,27.87,27.87,19961225
000990,诚志股份,化工原料,江西,0.0,2.97,3.88,20000706
600774,汉商集团,百货,湖北,446.62,1.74,1.75,19961108
002473,圣莱达,家用电器,浙江,0.0,1.58,1.6,20100910
000063,中兴通讯,通信设备,深圳,18.47,33.9,41.54,19971118
000151,中成股份,商贸代理,北京,58.42,2.67,2.96,20000906
601113,华鼎股份,化纤,浙江,235.22,6.4,8.33,20110509
600463,空港股份,园区开发,北京,144.65,3.0,3.0,20040318
601919,中国远洋,水运,天津,0.0,76.36,102.16,20070626
600690,青岛海尔,家用电器,山东,12.43,54.91,60.98,19931119
000939,凯迪生态,新型电力,湖北,73.7,9.41,15.07,19990923
002803,吉宏股份,广告包装,福建,154.46,0.29,1.16,20160712
600215,长春经开,园区开发,吉林,223.65,4.65,4.65,19990909
300404,博济医药,医疗保健,广东,1370.73,0.63,1.33,20150424
000565,渝三峡Ａ,染料涂料,重庆,80.63,4.34,4.34,19940408
000668,荣丰控股,区域地产,上海,0.0,1.47,1.47,19961210
002222,福晶科技,元器件,福建,101.65,4.2,4.28,20080319
002786,银宝山新,专用机械,深圳,128.22,0.95,3.81,20151223
002084,海鸥卫浴,家居用品,广东,67.78,4.05,4.56,20061124
600783,鲁信创投,矿物制品,山东,42.82,7.44,7.44,19961225
002167,东方锆业,小金属,广东,2012.95,4.72,6.21,20070913
600597,光明乳业,乳制品,上海,31.13,12.24,12.31,20020828
600703,三安光电,半导体,湖北,25.97,37.93,40.78,19960528
002077,大港股份,区域地产,江苏,421.91,2.52,5.8,20061116
300301,长方集团,半导体,深圳,113.39,4.06,7.9,20120321
002604,龙力生物,食品,山东,61.92,4.31,6.0,20110728
300532,今天国际,软件服务,深圳,175.84,0.21,0.84,20160818
600064,南京高科,园区开发,江苏,11.12,7.72,7.72,19970506
002715,登云股份,汽车配件,广东,826.78,0.54,0.92,20140219
002783,凯龙股份,化工原料,湖北,82.86,0.21,0.83,20151209
600332,白云山,中成药,广东,29.92,10.71,16.26,20010206
603160,汇顶科技,元器件,深圳,78.32,0.45,4.45,20161017
600595,中孚实业,铝,河南,48.92,17.42,17.42,20020626
603398,邦宝益智,文教休闲,广东,137.93,0.53,2.11,20151209
600369,西南证券,证券,重庆,31.3,46.45,56.45,20010109
601518,吉林高速,路桥,吉林,26.87,12.13,12.13,20100319
600126,杭钢股份,普钢,浙江,33.65,8.39,25.98,19980311
000669,金鸿能源,供气供热,吉林,39.66,4.79,4.86,19961210
600851,海欣股份,纺织,上海,78.0,7.38,12.07,19940404
002422,科伦药业,化学制药,四川,35.67,9.25,14.4,20100603
600361,华联综超,超市连锁,北京,0.0,6.66,6.66,20011129
601958,金钼股份,小金属,陕西,0.0,32.27,32.27,20080417
002144,宏达高科,纺织,浙江,45.52,1.32,1.77,20070803
000418,小天鹅Ａ,家用电器,江苏,17.66,4.39,6.32,19970328
600220,江苏阳光,纺织,江苏,48.48,17.83,17.83,19990927
002554,惠博普,石油开采,北京,62.07,5.68,10.71,20110225
600613,神奇制药,中成药,上海,72.2,4.79,5.34,19920820
000998,隆平高科,种植业,湖南,192.0,8.31,12.56,20001211
300257,开山股份,机械基件,浙江,145.24,8.19,8.58,20110819
601717,郑煤机,工程机械,河南,65.47,13.78,16.21,20100803
600497,驰宏锌锗,铅锌,云南,377.18,33.35,43.1,20040420
002193,山东如意,纺织,山东,152.81,1.6,2.62,20071207
002215,诺 普 信,农药化肥,深圳,0.0,6.93,9.14,20080218
600448,华纺股份,纺织,山东,229.78,3.99,4.22,20010903
600207,安彩高科,元器件,河南,4259.02,6.9,8.63,19990714
002176,江特电机,电气设备,江西,80.26,11.62,14.69,20071012
000838,财信发展,区域地产,北京,102.69,6.32,11.0,19970626
601336,新华保险,保险,北京,23.11,20.85,31.2,20111216
600611,大众交通,公共交通,上海,28.97,15.63,23.64,19920807
600060,海信电器,家用电器,山东,15.39,13.08,13.08,19970422
600159,大龙地产,区域地产,北京,33.44,8.3,8.3,19980526
000928,中钢国际,建筑施工,吉林,23.37,4.13,6.43,19990312
000751,锌业股份,铅锌,辽宁,72.13,14.1,14.1,19970626
001896,豫能控股,火力发电,河南,11.73,6.62,8.55,19980122
603128,华贸物流,仓储物流,上海,40.12,8.08,9.99,20120529
002065,东华软件,软件服务,北京,44.43,13.68,15.7,20060823
000715,中兴商业,百货,辽宁,131.26,2.79,2.79,19970508
600191,华资实业,食品,内蒙,334.49,4.85,4.85,19981210
002358,森源电气,电气设备,河南,52.25,6.92,9.3,20100210
600644,乐山电力,水力发电,四川,15.75,3.26,5.38,19930426
600798,宁波海运,水运,浙江,83.86,10.31,10.31,19970423
601155,新城控股,区域地产,江苏,22.44,6.91,22.2,20151204
002029,七 匹 狼,服饰,福建,37.56,7.54,7.56,20040806
000601,韶能股份,水力发电,广东,18.56,10.8,10.81,19960830
002622,融钰集团,电气设备,吉林,288.51,7.24,8.4,20111018
002092,中泰化学,化工原料,新疆,28.84,9.74,21.46,20061208
002306,中科云网,酒店餐饮,北京,0.0,6.18,8.0,20091111
300038,梅泰诺,通信设备,北京,93.47,1.23,1.9,20100108
300089,文化长城,陶瓷,广东,53.92,2.49,4.35,20100625
600193,创兴资源,装修装饰,上海,1256.06,4.25,4.25,19990527
002511,中顺洁柔,造纸,广东,41.55,4.84,5.06,20101125
600784,鲁银投资,普钢,山东,70.89,4.97,5.68,19961225
600619,海立股份,机械基件,上海,155.38,4.61,8.66,19921116
000404,华意压缩,专用机械,江西,26.83,5.58,5.6,19960619
600985,雷鸣科化,化工原料,安徽,33.34,2.63,2.63,20040428
000600,建投能源,火力发电,河北,7.72,10.9,17.92,19960606
002714,牧原股份,农业综合,河南,11.08,3.07,10.34,20140128
600066,宇通客车,汽车整车,河南,15.0,19.03,22.14,19970508
600519,贵州茅台,白酒,贵州,23.95,12.56,12.56,20010827
603556,海兴电力,电器仪表,浙江,50.78,0.93,3.73,20161110
300230,永利股份,塑料,上海,69.45,1.06,2.52,20110615
002258,利尔化学,农药化肥,四川,35.56,5.24,5.24,20080708
000593,大通燃气,供气供热,四川,763.27,2.23,3.59,19960312
600012,皖通高速,路桥,安徽,31.83,11.66,16.59,20030107
000709,河钢股份,普钢,河北,27.82,106.17,106.19,19970416
300210,森远股份,专用机械,辽宁,90.69,0.99,2.69,20110426
600718,东软集团,软件服务,辽宁,8.23,12.32,12.43,19960618
000902,新洋丰,农药化肥,湖北,21.25,6.04,13.15,19990408
601318,中国平安,保险,深圳,8.84,108.33,182.8,20070301
600005,武钢股份,普钢,湖北,67.88,100.94,100.94,19990803
000921,海信科龙,家用电器,广东,12.77,9.02,13.63,19990713
601233,桐昆股份,化纤,浙江,23.34,9.64,12.32,20110518
600283,钱江水利,水务,浙江,0.0,3.36,3.53,20001018
002607,亚夏汽车,汽车服务,安徽,78.38,3.57,4.56,20110810
600651,飞乐音响,电器仪表,上海,84.88,7.69,9.92,19901219
000423,东阿阿胶,中成药,山东,23.45,6.54,6.54,19960729
600585,海螺水泥,水泥,安徽,12.29,40.0,52.99,20020207
600121,郑州煤电,煤炭开采,河南,0.0,10.15,10.15,19980107
300522,世名科技,染料涂料,江苏,126.14,0.17,0.67,20160705
600582,天地科技,工程机械,北京,43.5,27.74,41.39,20020515
002229,鸿博股份,广告包装,福建,0.0,2.11,3.33,20080508
603508,思维列控,软件服务,河南,105.11,0.4,1.6,20151224
002762,金发拉比,服饰,广东,117.06,0.51,2.02,20150610
000690,宝新能源,火力发电,广东,25.29,17.18,21.76,19970128
600436,片仔癀,中成药,福建,44.71,6.03,6.03,20030616
600889,南京化纤,化纤,江苏,52.49,3.07,3.07,19960308
603085,天成自控,专用机械,浙江,181.16,0.29,1.12,20150630
000799,酒鬼酒,白酒,湖南,80.75,2.24,3.25,19970718
002649,博彦科技,软件服务,北京,53.11,1.32,1.77,20120106
600745,中茵股份,通信设备,湖北,311.0,4.83,6.37,19960828
300183,东软载波,软件服务,山东,37.44,2.58,4.53,20110222
600356,恒丰纸业,造纸,黑龙江,44.65,2.99,2.99,20010419
600276,恒瑞医药,化学制药,江苏,42.57,23.43,23.48,20001018
000836,鑫茂科技,通信设备,天津,248.36,11.83,12.08,19970929
601901,方正证券,证券,湖南,20.5,62.9,82.32,20110810
300533,冰川网络,软件服务,深圳,107.93,0.25,1.0,20160818
300211,亿通科技,通信设备,江苏,385.08,1.74,3.03,20110505
600992,贵绳股份,钢加工,贵州,223.71,2.45,2.45,20040514
002518,科士达,电器仪表,深圳,40.17,4.25,4.45,20101207
000839,中信国安,综合类,北京,143.94,39.19,39.2,19971031
000657,中钨高新,小金属,海南,363.3,2.46,6.29,19961205
300175,朗源股份,食品,山东,161.8,4.62,4.71,20110215
601866,中海集运,水运,上海,0.0,79.32,116.83,20071212
300401,花园生物,食品,浙江,179.15,0.96,1.81,20141009
600578,京能电力,火力发电,北京,13.99,46.17,46.17,20020510
600831,广电网络,影视音像,陕西,53.39,5.63,6.05,19940224
000514,渝 开 发,区域地产,重庆,477.85,8.44,8.44,19930712
000680,山推股份,工程机械,山东,0.0,10.57,12.41,19970122
300094,国联水产,渔业,广东,76.58,7.46,7.78,20100708
600518,康美药业,中成药,广东,25.01,43.97,49.47,20010319
000900,现代投资,路桥,湖南,11.69,10.1,10.12,19990128
600026,中海发展,水运,上海,10.08,27.36,40.32,20020523
002565,上海绿新,造纸,上海,74.5,6.84,6.87,20110318
002425,凯撒文化,服饰,广东,100.17,2.05,5.09,20100608
000783,长江证券,证券,湖北,28.82,47.42,55.29,19970731
600716,凤凰股份,区域地产,江苏,501.33,7.41,9.36,19960702
600737,中粮屯河,食品,新疆,56.65,13.23,20.52,19960731
603778,乾景园林,建筑施工,北京,88.96,0.5,2.0,20151231
600109,国金证券,证券,四川,32.2,30.24,30.24,19970807
600779,水井坊,白酒,四川,42.54,4.89,4.89,19961206
300035,中科电气,工程机械,湖南,136.42,1.86,2.34,20091225
600114,东睦股份,机械基件,浙江,47.44,3.81,3.91,20040511
000883,湖北能源,火力发电,湖北,13.1,53.46,65.07,19980519
601968,宝钢包装,广告包装,上海,545.26,2.83,8.33,20150611
600336,澳柯玛,家用电器,山东,67.88,6.8,6.82,20001229
600227,赤天化,农药化肥,贵州,0.0,9.5,17.36,20000221
