code,name,industry,area,pe,outstanding,totals,timeToMarket
603888,N新华网,互联网,北京,38.61,5190.29,20761.16,20161028
601789,宁波建工,建筑施工,浙江,41.23,97608.0,97608.0,20110816
002124,天邦股份,饲料,浙江,18.39,30711.77,63667.98,20070403
000736,中房地产,全国地产,重庆,6555.85,29719.39,29719.39,19970425
601801,皖新传媒,出版业,安徽,37.29,182000.0,198920.45,20100118
300044,赛为智能,软件服务,深圳,94.3,23441.65,33512.01,20100120
002113,天润数娱,互联网,湖南,288.8,47345.33,75447.97,20070208
300426,唐德影视,影视音像,浙江,118.62,13025.41,40000.0,20150217
603800,道森股份,专用机械,江苏,0.0,5200.0,20800.0,20151210
603669,灵康药业,化学制药,西藏,65.55,8645.0,26000.0,20150528
603777,来伊份,其他商业,上海,118.44,6000.0,24000.0,20161012
601500,通用股份,汽车配件,江苏,85.3,17491.91,72691.9,20160919
002722,金轮股份,纺织机械,江苏,91.89,4574.16,17546.65,20140128
002817,黄山胶囊,化学制药,安徽,39.84,2167.0,8667.0,20161025
300549,优德精密,专用机械,江苏,137.06,1667.0,6667.0,20160930
300553,集智股份,电器仪表,浙江,49.59,1200.0,4800.0,20161021
300548,博创科技,元器件,浙江,63.51,2067.0,8267.0,20161012
601128,常熟银行,银行,江苏,23.85,22227.27,222272.8,20160930
002813,路畅科技,汽车配件,深圳,69.79,3000.0,12000.0,20161012
300546,雄帝科技,元器件,深圳,183.88,1334.0,5334.0,20160928
300545,联得装备,专用机械,深圳,231.18,1783.0,7130.58,20160928
300461,田中精机,专用机械,浙江,516.42,2357.5,6668.0,20150519
300555,路通视信,通信设备,江苏,77.19,2000.0,8000.0,20161018
603160,汇顶科技,元器件,深圳,48.24,4500.0,44500.0,20161017
603025,大豪科技,电脑设备,北京,76.2,5100.0,44700.0,20150422
603887,城地股份,建筑施工,上海,81.58,2460.0,9810.0,20161010
300552,万集科技,软件服务,北京,40.6,2670.0,10670.0,20161021
300550,和仁科技,软件服务,浙江,86.61,2000.0,8000.0,20161018
600926,杭州银行,银行,浙江,13.33,26175.0,261744.92,20161027
300551,古鳌科技,专用机械,上海,96.87,1836.0,7336.0,20161018
603859,能科股份,软件服务,北京,158.81,2839.0,11356.0,20161021
603258,电魂网络,互联网,浙江,24.77,6000.0,24000.0,20161026
603667,五洲新春,机械基件,浙江,37.99,5060.0,20240.0,20161025
002816,和科达,专用机械,深圳,61.22,2500.0,10000.0,20161025
600908,无锡银行,银行,江苏,25.55,18481.15,184811.48,20160923
002679,福建金森,林业,福建,0.0,13868.0,13868.0,20120605
300465,高伟达,软件服务,北京,1110.4,25569.59,43180.8,20150528
603421,鼎信通讯,通信设备,山东,79.59,4340.0,43340.0,20161011
002815,崇达技术,半导体,深圳,65.26,5000.0,41000.0,20161012
000923,河北宣工,工程机械,河北,0.0,19800.0,19800.0,19990714
002520,日发精机,机床制造,浙江,160.51,46889.32,55408.89,20101210
603006,联明股份,汽车配件,上海,46.77,6888.0,19291.75,20140630
300403,地尔汉宇,电气设备,广东,44.04,5882.0,13400.0,20141030
300462,华铭智能,专用机械,上海,93.26,5498.64,13776.0,20150527
603843,正平股份,建筑施工,青海,188.01,9970.0,40000.3,20160905
603918,金桥信息,软件服务,上海,9335.55,12334.4,17600.0,20150528
002623,亚玛顿,玻璃,江苏,103.99,15943.15,16000.0,20111013
002141,蓉胜超微,元器件,广东,1133.37,63660.8,113465.64,20070720
600829,人民同泰,医药商业,黑龙江,36.37,57988.85,57988.85,19940224
002568,百润股份,红黄药酒,上海,0.0,37744.51,89600.0,20110325
300257,开山股份,机械基件,浙江,139.62,81868.27,85800.0,20110819
002264,新 华 都,超市连锁,福建,26.87,53782.64,68456.39,20080731
600306,*ST商城,百货,辽宁,0.0,17740.57,17813.89,20001226
000505,*ST珠江,房产服务,海南,0.0,36044.53,42674.53,19921221
002583,海能达,通信设备,深圳,345.67,84086.68,172841.42,20110527
300021,大禹节水,农业综合,甘肃,225.84,16558.88,31894.42,20091030
300428,四通新材,铝,河北,115.93,6240.0,24240.0,20150319
000038,深大通,广告包装,深圳,98.2,3773.13,32673.58,19940808
603393,新天然气,供气供热,新疆,62.64,4000.0,16000.0,20160912
002382,蓝帆医疗,医疗保健,山东,31.93,48082.94,49435.5,20100402
002668,奥马电器,家用电器,广东,36.29,12054.54,16535.0,20120416
600219,南山铝业,铝,山东,36.39,708796.06,708796.06,19991223
600232,金鹰股份,纺织,浙江,192.63,36471.85,36471.85,20000602
300393,中来股份,塑料,江苏,47.48,7691.04,17923.5,20140912
601689,拓普集团,汽车配件,浙江,37.27,17070.0,64910.0,20150319
600084,中葡股份,红黄药酒,新疆,0.0,99820.38,112372.67,19970711
000601,韶能股份,水力发电,广东,14.83,107980.84,108055.15,19960830
600740,山西焦化,焦炭加工,山西,0.0,65683.27,76570.0,19960808
600113,浙江东日,区域地产,浙江,64.8,31860.0,31860.0,19971021
600393,粤泰股份,全国地产,广东,106.26,29950.5,126812.39,20010319
300242,明家联合,互联网,广东,49.67,27704.41,63748.1,20110712
300280,南通锻压,专用机械,江苏,746.44,12800.0,12800.0,20111229
601163,三角轮胎,汽车配件,山东,42.84,20000.0,80000.0,20160909
600149,廊坊发展,综合类,河北,0.0,38016.0,38016.0,19991014
002807,江阴银行,银行,江苏,32.1,20944.55,176735.44,20160902
300547,川环科技,橡胶,四川,88.22,1495.0,5977.91,20160930
002620,瑞和股份,装修装饰,深圳,73.86,9375.19,14500.0,20110929
002332,仙琚制药,生物制药,浙江,72.79,46811.0,61080.8,20100112
300062,中能电气,电气设备,福建,80.31,8267.17,15400.0,20100319
300298,三诺生物,医疗保健,湖南,69.3,25065.89,33835.53,20120319
000673,当代东方,影视音像,山西,58.23,41467.71,79333.5,19970124
002591,恒大高新,机械基件,江西,0.0,16747.08,26050.69,20110621
002622,永大集团,电气设备,吉林,290.54,72355.2,84000.0,20111018
002126,银轮股份,汽车配件,浙江,27.59,60935.89,72108.0,20070418
000830,鲁西化工,农药化肥,山东,31.77,146397.88,146486.06,19980807
002147,新光圆成,机械基件,安徽,0.0,22421.3,140621.27,20070808
000980,金马股份,汽车配件,安徽,116.18,52814.0,52814.0,20000616
002393,力生制药,化学制药,天津,70.17,18189.16,18245.5,20100423
002048,宁波华翔,汽车配件,浙江,20.44,46056.07,53004.71,20050603
002586,围海股份,建筑施工,浙江,280.35,69310.68,72812.65,20110602
000400,许继电气,电气设备,河南,77.76,73743.25,100832.72,19970418
601811,新华文轩,出版业,四川,49.37,9871.0,123384.1,20160808
002732,燕塘乳业,乳制品,广东,48.86,6070.87,15735.0,20141205
002434,万里扬,汽车配件,浙江,48.62,100585.75,102000.0,20100618
600182,S佳通,汽车配件,黑龙江,66.98,17000.0,34000.0,19990507
002182,云海金属,小金属,江苏,44.42,22014.94,32321.13,20071113
603166,福达股份,汽车配件,广西,152.19,7804.91,59201.87,20141127
002065,东华软件,软件服务,北京,40.16,136843.39,156989.38,20060823
002106,莱宝高科,元器件,深圳,59.27,70354.88,70581.61,20070112
300033,同花顺,软件服务,浙江,40.15,26362.0,53760.0,20091225
002719,麦趣尔,乳制品,新疆,105.01,3777.82,10883.71,20140128
002703,浙江世宝,汽车配件,浙江,223.44,9718.59,31585.78,20121102
002812,创新股份,广告包装,云南,68.52,3348.0,13388.0,20160914
600152,维科精华,纺织,浙江,0.0,29349.41,29349.41,19980609
002343,慈文传媒,影视音像,浙江,71.04,21968.92,31451.0,20100126
000666,经纬纺机,纺织机械,北京,26.72,29351.88,70413.0,19961210
002388,新亚制程,元器件,深圳,440.64,38181.16,39960.0,20100413
300357,我武生物,生物制药,浙江,58.71,7164.27,16160.0,20140121
600293,三峡新材,玻璃,湖北,1351.43,34450.26,77475.46,20000919
600235,民丰特纸,造纸,浙江,1048.74,35130.0,35130.0,20000615
600566,济川药业,中成药,湖北,29.51,17063.03,80962.39,20010822
300368,汇金股份,专用机械,河北,1772.13,16079.66,54394.85,20140123
601997,贵阳银行,银行,贵州,11.71,50000.0,229859.19,20160816
600093,禾嘉股份,汽车配件,四川,33.71,32244.75,112244.75,19970626
000422,湖北宜化,农药化肥,湖北,193.68,89781.29,89786.67,19960815
603798,康普顿,石油加工,山东,54.57,2500.0,10000.0,20160406
002217,合力泰,元器件,山东,30.11,39808.25,142247.42,20080220
600478,科力远,元器件,湖南,0.0,127503.5,139107.03,20030918
603738,泰晶科技,元器件,湖北,122.11,1668.0,6668.0,20160928
002811,亚泰国际,装修装饰,深圳,95.11,4500.0,18000.0,20160908
002438,江苏神通,机械基件,江苏,115.42,13507.61,21957.15,20100623
300089,文化长城,陶瓷,广东,340.25,24928.5,43480.01,20100625
603608,天创时尚,服饰,广东,59.31,7000.0,28000.0,20160218
300429,强力新材,化工原料,江苏,93.97,9913.03,25718.59,20150324
600452,涪陵电力,水力发电,重庆,43.34,16000.0,16000.0,20040303
603515,欧普照明,电气设备,上海,63.49,5800.0,57947.91,20160819
603555,贵人鸟,服饰,福建,76.0,11388.5,61400.0,20140124
601688,华泰证券,证券,江苏,25.26,544372.31,716276.88,20100226
603939,益丰药房,医药商业,湖南,53.98,15600.79,36269.46,20150217
600466,蓝光发展,区域地产,四川,415.13,87593.92,213610.64,20010212
000967,盈峰环境,电气设备,浙江,52.69,41015.82,72738.65,20000330
600248,延长化建,建筑施工,陕西,50.15,60760.6,61579.6,20000622
002118,紫鑫药业,中成药,吉林,108.9,102543.17,128075.97,20070302
300026,红日药业,中成药,天津,30.59,215345.06,301139.63,20091030
300173,智慧松德,轻工机械,广东,116.52,31274.72,58618.05,20110201
300473,德尔股份,汽车配件,辽宁,63.87,4674.83,10000.0,20150612
002507,涪陵榨菜,食品,重庆,29.6,29743.0,52623.82,20101123
000779,三毛派神,纺织,甘肃,0.0,18644.09,18644.09,19970528
600172,黄河旋风,矿物制品,河南,45.25,64187.39,79239.89,19981126
300379,东方通,软件服务,北京,391.05,6346.39,13807.25,20140128
002645,华宏科技,专用机械,江苏,90.71,14372.28,20944.5,20111220
600678,四川金顶,水泥,四川,0.0,34899.0,34899.0,19931008
603067,振华股份,化工原料,湖北,79.86,5500.0,22000.0,20160913
600323,瀚蓝环境,水务,广东,22.36,62871.0,76626.39,20001225
300281,金明精机,专用机械,广东,116.03,14168.48,24332.35,20111229
600327,大东方,百货,江苏,23.54,52171.17,56716.64,20020625
600360,华微电子,半导体,吉林,144.19,73808.0,73808.0,20010316
600477,杭萧钢构,钢加工,浙江,25.32,80253.07,105714.93,20031110
002227,奥 特 迅,电气设备,深圳,0.0,21956.91,22049.93,20080506
300042,朗科科技,电脑设备,深圳,122.04,11185.86,13360.0,20100108
000950,*ST建峰,农药化肥,重庆,0.0,59879.92,59879.92,19990916
002447,壹桥股份,渔业,辽宁,353.24,58034.69,95245.2,20100713
002569,步森股份,服饰,浙江,0.0,13749.57,14001.0,20110412
300209,天泽信息,软件服务,江苏,167.56,21071.24,29212.23,20110426
300512,中亚股份,专用机械,浙江,78.48,6750.0,27000.0,20160526
600936,广西广电,影视音像,广西,64.78,30000.0,167102.63,20160815
300217,东方电热,电器仪表,江苏,124.52,87022.14,127349.36,20110518
300258,精锻科技,汽车配件,江苏,34.34,37465.44,40500.0,20110826
600186,莲花健康,食品,河南,0.0,106202.42,106202.42,19980825
002299,圣农发展,农业综合,福建,43.52,90025.59,111090.0,20091021
600695,绿庭投资,多元金融,上海,0.0,36646.71,71113.21,19931122
603818,曲美家居,家居用品,北京,50.74,13160.79,48412.0,20150422
002167,东方锆业,小金属,广东,2053.06,47198.51,62094.6,20070913
002287,奇正藏药,中成药,西藏,56.11,40600.0,40600.0,20090828
000408,*ST金源,商贸代理,河北,242.53,25230.15,207223.16,19960628
002524,光正集团,供气供热,新疆,0.0,50098.89,50333.28,20101217
600110,诺德股份,电气设备,吉林,394.57,115031.21,115031.21,19971007
002749,国光股份,农药化肥,四川,34.59,1875.0,7500.0,20150320
600777,新潮能源,综合类,山东,0.0,62542.32,106611.49,19961121
601015,陕西黑猫,焦炭加工,陕西,85.75,44400.0,93000.0,20141105
300061,康耐特,医疗保健,上海,140.39,14443.62,25008.01,20100319
002742,三圣股份,其他建材,重庆,41.06,7095.75,21600.0,20150217
002215,诺 普 信,农药化肥,深圳,243.57,69253.59,91407.64,20080218
002592,八菱科技,汽车配件,广西,75.23,12877.49,28333.11,20111111
000858,五 粮 液,白酒,四川,17.25,379575.59,379596.69,19980427
600821,津劝业,百货,天津,1196.79,41626.82,41626.82,19940128
002281,光迅科技,通信设备,湖北,56.69,20349.85,20972.85,20090821
300292,吴通控股,通信设备,江苏,54.55,58202.48,127485.04,20120229
300319,麦捷科技,元器件,深圳,83.62,12331.57,21187.48,20120523
300065,海兰信,软件服务,北京,160.86,17987.38,24156.06,20100326
002195,二三四五,软件服务,上海,48.73,81967.4,191046.55,20071212
000951,中国重汽,汽车整车,山东,29.31,67084.28,67108.07,19991125
002484,江海股份,元器件,江苏,74.5,48992.91,62704.26,20100929
600237,铜峰电子,元器件,安徽,0.0,56436.96,56436.96,20000609
300348,长亮科技,软件服务,深圳,732.92,14168.3,29224.0,20120817
002513,*ST蓝丰,农药化肥,江苏,50.39,21302.64,34008.62,20101203
002324,普利特,塑料,上海,25.46,15873.49,27000.0,20091218
002530,丰东股份,专用机械,江苏,719.18,26800.0,26800.0,20101231
300453,三鑫医疗,医疗保健,江西,112.91,6540.7,15872.0,20150515
603606,东方电缆,电气设备,浙江,107.46,13923.79,31097.0,20141015
600742,一汽富维,汽车配件,吉林,14.46,42304.67,42304.67,19960826
600007,中国国贸,园区开发,北京,26.59,100728.25,100728.25,19990312
600681,百川能源,供气供热,湖北,34.61,24933.41,96415.75,19931018
300249,依米康,专用机械,四川,287.67,27805.89,43993.19,20110803
000662,天夏智慧,软件服务,广西,244.39,28794.71,84084.45,19961216
600538,国发股份,农药化肥,广西,0.0,27921.59,46440.12,20030114
002694,顾地科技,塑料,湖北,649.04,30394.33,34560.0,20120816
002785,万里石,其他建材,福建,273.41,5000.0,20000.0,20151223
600844,丹化科技,化工原料,上海,0.0,58482.69,101652.42,19940311
601699,潞安环能,煤炭开采,山西,254.75,299140.91,299140.91,20060922
600999,招商证券,证券,深圳,27.18,471398.53,669942.25,20091117
000595,宝塔实业,机械基件,宁夏,0.0,24760.55,37244.01,19960419
300450,先导智能,专用机械,江苏,67.65,16898.33,40800.0,20150518
600211,西藏药业,中成药,西藏,57.5,11410.9,14558.9,19990721
600853,龙建股份,建筑施工,黑龙江,333.16,53680.76,53680.76,19940404
300119,瑞普生物,生物制药,天津,60.96,20303.66,40449.35,20100917
600919,江苏银行,银行,江苏,10.65,115445.0,1154445.0,20160802
600715,文投控股,影视音像,辽宁,82.05,44851.19,164912.91,19960701
600568,中珠医疗,区域地产,湖北,66.1,50660.44,71173.9,20010518
600511,国药股份,医药商业,北京,26.64,27764.33,47880.0,20021127
600031,三一重工,工程机械,湖南,165.23,759372.06,761086.13,20030703
002724,海洋王,半导体,深圳,2968.23,6702.52,40000.0,20141104
002102,冠福股份,化学制药,福建,81.34,120763.84,218618.27,20061229
300405,科隆精化,化工原料,辽宁,561.74,3355.62,7815.35,20141030
600426,华鲁恒升,农药化肥,山东,14.63,123971.25,124652.45,20020620
300254,仟源医药,化学制药,山西,112.82,13735.4,20830.8,20110819
000573,粤宏远Ａ,区域地产,广东,154.29,62217.32,62275.55,19940815
600285,羚锐制药,中成药,河南,37.07,53543.46,59232.07,20001018
600439,瑞贝卡,服饰,河南,45.22,94332.11,94332.11,20030710
002041,登海种业,种植业,山东,33.05,87386.14,88000.0,20050418
002599,盛通股份,广告包装,北京,188.05,9113.44,13500.0,20110715
000030,富奥股份,汽车配件,吉林,15.87,124723.36,129325.14,19930929
002495,佳隆股份,食品,广东,162.96,66611.13,93562.56,20101102
300069,金利华电,电气设备,浙江,174.62,8423.3,11700.0,20100421
000519,江南红箭,矿物制品,湖南,246.62,58286.71,103322.4,19931008
300215,电科院,电气设备,江苏,214.66,52409.42,75832.25,20110511
300198,纳川股份,塑料,福建,168.14,75624.15,103154.85,20110407
603021,山东华鹏,玻璃,山东,103.06,6396.0,12305.7,20150423
002639,雪人股份,专用机械,福建,1866.74,37507.35,67407.27,20111205
002549,凯美特气,环境保护,湖南,577.88,56694.1,56700.0,20110218
600239,云南城投,区域地产,云南,0.0,107045.79,107045.79,19991202
300317,珈伟股份,半导体,深圳,66.24,16772.75,47679.71,20120511
000753,漳州发展,汽车服务,福建,213.75,81935.53,88414.65,19970626
600551,时代出版,出版业,安徽,21.84,50582.53,50582.53,20020905
603299,井神股份,化工原料,江苏,660.56,9000.0,55944.0,20151231
300095,华伍股份,机械基件,江西,109.31,23366.75,37607.92,20100728
603005,晶方科技,半导体,江苏,145.47,9963.91,22669.69,20140210
002256,彩虹精化,染料涂料,深圳,105.55,125333.15,188465.19,20080625
600837,海通证券,证券,上海,21.94,809213.13,1150170.0,19940224
600800,天津磁卡,综合类,天津,0.0,61031.1,61127.1,19931206
000918,嘉凯城,全国地产,浙江,0.0,180419.16,180419.16,19990720
002366,台海核电,专用机械,四川,48.99,23079.64,43352.87,20100312
600717,天津港,港口,天津,12.88,167476.91,167476.91,19960614
000811,烟台冰轮,工程机械,山东,20.21,40323.96,43536.94,19980528
002047,宝鹰股份,装修装饰,深圳,44.94,68241.78,126310.14,20050531
300159,新研股份,农用机械,新疆,177.23,52750.78,149036.02,20110107
600091,ST明科,化工原料,内蒙,72.9,33652.6,43741.25,19970704
002791,坚朗五金,其他建材,广东,49.58,4436.0,21436.0,20160329
002026,山东威达,机械基件,山东,45.23,35413.42,42009.83,20040727
601555,东吴证券,证券,江苏,25.71,259100.0,300000.0,20111212
600320,振华重工,工程机械,上海,98.72,276833.13,439029.47,20001221
600196,复星医药,化学制药,上海,18.22,190683.7,231407.53,19980807
603988,中电电机,电气设备,江苏,138.14,2240.0,8000.0,20141104
601001,大同煤业,煤炭开采,山西,16.84,167370.0,167370.0,20060623
601018,宁波港,港口,浙江,29.14,1280000.0,1317284.75,20100928
601998,中信银行,银行,北京,6.34,3190516.5,4893479.5,20070427
002062,宏润建设,建筑施工,浙江,43.23,94170.18,110250.0,20060816
002184,海得控制,软件服务,上海,417.09,13438.62,23939.34,20071116
002014,永新股份,塑料,安徽,32.36,23056.31,33574.44,20040708
002738,中矿资源,建筑施工,北京,128.84,8980.5,18684.0,20141230
603678,火炬电子,元器件,福建,82.87,8069.97,18106.64,20150126
600325,华发股份,区域地产,广东,22.93,81704.56,116904.56,20040225
300252,金信诺,电气设备,深圳,73.84,26627.99,40851.75,20110818
002770,科迪乳业,乳制品,河南,70.69,27144.69,54680.0,20150630
000797,中国武夷,全国地产,福建,114.14,42818.08,49979.8,19970715
600383,金地集团,全国地产,深圳,23.49,450084.94,450084.94,20010412
000513,丽珠集团,中成药,广东,29.72,23526.27,42573.01,19931028
000968,*ST煤气,煤炭开采,山西,0.0,51374.69,51374.69,20000622
600603,*ST兴业,综合类,福建,0.0,19464.18,19464.18,19920113
000933,*ST神火,煤炭开采,河南,9.7,189041.81,190050.0,19990831
000925,众合科技,专用机械,浙江,0.0,30551.35,32032.39,19990611
002347,泰尔股份,机械基件,安徽,261.32,32575.55,44935.05,20100128
300147,香雪制药,中成药,广东,88.95,65990.95,66147.63,20101215
300449,汉邦高科,电脑设备,北京,376.76,7191.7,14418.4,20150422
300081,恒信移动,通信设备,河北,0.0,22917.22,33500.0,20100520
002582,好想你,食品,河南,491.74,9796.24,25784.21,20110520
002045,国光电器,元器件,广东,725.6,41523.87,41690.39,20050523
601999,出版传媒,出版业,辽宁,62.47,55091.46,55091.46,20071221
600104,上汽集团,汽车整车,上海,8.56,1102556.63,1102556.63,19971125
600287,江苏舜天,商贸代理,江苏,89.05,43679.6,43679.6,20000901
002119,康强电子,半导体,浙江,101.65,20192.5,20620.0,20070302
000881,大连国际,综合类,辽宁,9763.91,30796.41,30891.83,19980902
601966,玲珑轮胎,汽车配件,山东,33.61,20000.0,120000.0,20160706
600061,国投安信,证券,上海,21.25,196236.5,369415.16,19970519
601318,中国平安,保险,深圳,7.74,1083266.5,1828024.13,20070301
600155,宝硕股份,其他建材,河北,0.0,41250.0,119234.47,19980918
300073,当升科技,矿物制品,北京,122.51,16323.29,18303.4,20100427
600109,国金证券,证券,四川,31.38,302435.94,302435.94,19970807
603069,海汽集团,公路,海南,91.61,7900.0,31600.0,20160712
600355,精伦电子,元器件,湖北,1318.07,49208.92,49208.92,20020613
002682,龙洲股份,公路,福建,98.9,26282.66,26859.32,20120612
002390,信邦制药,中成药,贵州,66.43,73317.45,170489.56,20100416
000628,高新发展,园区开发,四川,119.53,18797.88,31148.0,19961118
002552,宝鼎科技,机械基件,浙江,0.0,20014.89,30000.0,20110225
603085,天成自控,专用机械,浙江,158.29,2875.0,11191.76,20150630
300448,浩云科技,软件服务,广东,349.18,6541.66,20220.22,20150424
600316,洪都航空,航空,江西,7724.19,71711.45,71711.45,20001215
000166,申万宏源,证券,新疆,30.84,719930.25,2005660.63,20150126
600649,城投控股,区域地产,上海,18.45,298752.34,298752.34,19930518
601628,中国人寿,保险,北京,29.61,2082353.0,2826470.5,20070109
600570,恒生电子,软件服务,浙江,111.55,61780.51,61780.51,20031216
300377,赢时胜,软件服务,深圳,294.1,14855.45,29701.33,20140127
300516,久之洋,电器仪表,湖北,151.84,3000.0,12000.0,20160602
000937,冀中能源,煤炭开采,河北,1280.72,286918.53,353354.69,19990909
000892,星美联合,通信设备,重庆,0.0,30693.83,41387.69,19990115
600487,亨通光电,通信设备,江苏,32.7,115126.9,124126.9,20030822
601006,大秦铁路,铁路,山西,14.8,1486679.13,1486679.13,20060801
300163,先锋新材,其他建材,浙江,106.16,32994.33,47400.0,20110113
000028,国药一致,医药商业,深圳,26.91,23326.17,36263.19,19930809
300225,金力泰,染料涂料,上海,65.5,32829.91,47034.0,20110531
601009,南京银行,银行,江苏,7.52,576393.06,605872.0,20070719
002461,珠江啤酒,啤酒,广东,61.13,68016.17,68016.17,20100818
600602,云赛智联,软件服务,上海,47.22,87957.25,132683.52,19901219
600004,白云机场,机场,广东,12.0,115002.6,115002.6,20030428
002739,万达院线,影视音像,北京,48.64,40600.0,117429.5,20150122
603007,花王股份,建筑施工,江苏,87.06,3335.0,13335.0,20160826
603589,口子窖,白酒,安徽,21.88,29352.43,60000.0,20150629
601336,新华保险,保险,北京,19.82,208543.94,311954.66,20111216
600807,天业股份,区域地产,山东,81.23,64411.96,88463.47,19940103
300534,陇神戎发,中成药,甘肃,122.34,2167.0,8667.0,20160913
000670,*ST盈方,元器件,湖北,279.48,60016.73,81662.72,19961217
000504,*ST生物,出版业,湖南,0.0,31067.32,31157.39,19921208
600629,华建集团,建筑施工,上海,36.6,34799.98,35906.01,19930209
000880,潍柴重机,机械基件,山东,138.42,13513.5,27610.05,19980402
002035,华帝股份,家用电器,广东,35.2,33514.17,36318.12,20040901
002651,利君股份,专用机械,四川,121.5,37843.1,100250.0,20120106
002610,爱康科技,电气设备,江苏,157.31,279558.78,449086.16,20110815
000786,北新建材,其他建材,北京,16.22,137765.56,141398.16,19970606
002088,鲁阳节能,矿物制品,山东,50.7,13686.23,23397.86,20061130
600234,*ST山水,文教休闲,山西,786.9,20244.58,20244.58,20000615
600798,宁波海运,水运,浙江,433.35,103085.09,103085.09,19970423
002664,信质电机,汽车配件,浙江,45.34,32140.46,40002.0,20120316
000060,中金岭南,铅锌,深圳,273.86,221145.34,221262.8,19970123
300124,汇川技术,电器仪表,深圳,35.41,126335.27,160403.89,20100928
300482,万孚生物,生物制药,广东,66.75,10610.59,17600.0,20150630
603009,北特科技,汽车配件,上海,106.56,3473.02,13137.45,20140718
002379,*ST鲁丰,铝,山东,669.82,67559.63,92640.0,20100331
000813,德展健康,化学制药,新疆,0.0,36345.6,134266.42,19980519
600623,华谊集团,汽车配件,上海,97.13,64636.76,211743.09,19921204
600530,交大昂立,医疗保健,上海,60.37,78000.0,78000.0,20010702
002238,天威视讯,影视音像,深圳,29.62,55741.32,61735.32,20080526
002019,亿帆医药,化学制药,浙江,22.88,55962.21,110079.81,20040713
000623,吉林敖东,中成药,吉林,14.03,80692.95,89443.84,19961028
601933,永辉超市,超市连锁,福建,32.08,650887.13,957046.19,20101215
002216,三全食品,食品,河南,80.67,57072.85,80421.75,20080220
601965,中国汽研,汽车服务,重庆,38.36,96117.97,96117.97,20120611
601222,林洋能源,电器仪表,江苏,37.31,142310.55,174253.19,20110808
601139,深圳燃气,供气供热,深圳,20.96,218148.45,221165.88,20091225
601288,农业银行,银行,北京,4.9,29405530.0,32479412.0,20100715
300406,九强生物,生物制药,北京,47.85,20572.21,49989.17,20141030
600262,北方股份,汽车整车,内蒙,0.0,17000.0,17000.0,20000630
600000,浦发银行,银行,上海,6.58,2051881.88,2161828.0,19991110
300391,康跃科技,机械基件,山东,781.64,6167.5,16667.5,20140801
601898,中煤能源,煤炭开采,北京,71.84,915200.06,1325866.38,20080201
600028,中国石化,石油加工,北京,15.75,9555777.0,12107121.0,20010808
601877,正泰电器,电气设备,浙江,16.75,131944.59,131944.59,20100121
002635,安洁科技,电脑设备,江苏,38.33,21159.96,38885.32,20111125
601113,华鼎股份,化纤,浙江,218.67,64000.0,83305.0,20110509
000983,西山煤电,煤炭开采,山西,145.02,315119.78,315120.0,20000726
601788,光大证券,证券,上海,25.62,390669.88,461078.75,20090818
002404,嘉欣丝绸,纺织,浙江,54.18,39898.08,52065.0,20100511
603339,四方冷链,专用机械,江苏,76.36,5170.0,20680.0,20160519
000626,远大控股,商贸代理,江苏,32.18,40459.5,59863.44,19961128
002225,濮耐股份,其他建材,河南,70.43,57450.94,88086.82,20080425
002304,洋河股份,白酒,江苏,15.36,123229.15,150698.8,20091106
300125,易世达,电气设备,辽宁,0.0,8805.08,11800.0,20101013
601988,中国银行,银行,北京,5.58,21076552.0,29438780.0,20060705
600990,四创电子,通信设备,安徽,598.35,13670.2,13670.2,20040510
600536,中国软件,软件服务,北京,0.0,48471.21,49456.28,20020517
000063,中兴通讯,通信设备,深圳,18.2,338990.84,415426.25,19971118
601601,中国太保,保险,上海,21.67,628670.0,906200.0,20071225
601939,建设银行,银行,北京,4.93,959365.75,25001098.0,20070925
002036,联创电子,元器件,浙江,81.18,25750.96,58210.64,20040903
603566,普莱柯,生物制药,河南,44.46,16211.82,32000.0,20150518
600533,栖霞建设,区域地产,江苏,121.13,105000.0,105000.0,20020328
000982,中银绒业,纺织,宁夏,0.0,129393.21,180504.31,20000706
002394,联发股份,纺织,江苏,18.81,32370.0,32370.0,20100423
002775,文科园林,建筑施工,深圳,50.27,11372.0,24800.0,20150629
600421,仰帆控股,机械基件,湖北,0.0,19560.0,19560.0,20040607
002790,瑞尔特,家居用品,福建,49.12,4000.0,16000.0,20160308
002670,国盛金控,多元金融,广东,89.29,12883.25,93612.77,20120416
600418,江淮汽车,汽车整车,安徽,21.39,101735.81,189331.2,20010824
000915,山大华特,化学制药,山东,41.24,17937.64,18025.5,19990609
300296,利亚德,半导体,北京,64.13,39987.55,81423.07,20120315
600508,上海能源,煤炭开采,上海,14.19,72271.79,72271.79,20010829
300375,鹏翎股份,汽车配件,天津,35.06,7879.37,18583.41,20140127
600223,鲁商置业,区域地产,山东,54.79,100096.79,100096.79,20000113
601818,光大银行,银行,北京,5.42,3981036.0,4667909.5,20100818
002567,唐人神,饲料,湖南,36.94,41997.6,49319.55,20110325
600117,西宁特钢,特种钢,青海,0.0,74121.92,74121.92,19971015
002420,毅昌股份,塑料,广东,0.0,38895.28,40100.0,20100601
603313,恒康家居,家居用品,江苏,66.5,6000.0,24000.0,20161013
002317,众生药业,中成药,广东,27.48,49245.82,81490.9,20091211
300279,和晶科技,元器件,江苏,82.29,8279.69,16033.63,20111229
